"game.id","home.id","away.id","home.score","away.score","neutral","ot"
"401607437","9","12","67","85",0,""
"401607471","30","9","81","73",0,""
"401607444","26","9","59","47",0,""
"401625476","254","9","90","57",1,""
"401600256","12","2582","97","59",0,""
"401600257","12","250","101","56",0,""
"401598634","12","2142","82","55",0,""
"401591434","12","333","87","74",1,""
"401607355","25","12","81","100",0,""
"401607360","24","12","100","82",0,""
"401607366","12","38","97","50",0,""
"401607370","12","254","92","73",0,""
"401607378","265","12","73","70",0,""
"401607383","12","30","82","67",0,""
"401607388","12","26","77","71",0,""
"401607395","204","12","83","80",0,""
"401607398","2483","12","78","87",0,""
"401607402","12","25","91","65",0,""
"401607410","12","24","82","71",0,""
"401607413","254","12","99","105",0,"3OT"
"401607417","38","12","79","99",0,""
"401607431","12","265","74","77",0,""
"401607433","12","264","91","75",0,""
"401607438","12","2483","103","83",0,""
"401607442","26","12","65","88",0,""
"401607475","30","12","78","65",0,""
"401625477","12","30","70","49",1,""
"401625481","12","2483","59","67",1,""
"401581770","25","2900","71","66",0,""
"401575402","25","279","79","87",0,""
"401579115","25","2541","84","69",0,""
"401578030","145","25","88","78",1,""
"401607364","30","25","82","74",0,""
"401607372","26","25","57","66",0,""
"401607374","25","38","82","78",0,""
"401607379","2483","25","80","73",0,""
"401607384","25","264","75","77",0,""
"401607448","25","265","81","75",0,"OT"
"401607396","25","24","73","71",0,""
"401607411","25","30","83","77",0,"OT"
"401607416","25","26","60","61",0,""
"401607422","265","25","84","65",0,""
"401607424","264","25","80","82",0,""
"401607430","25","204","81","73",0,""
"401607467","25","2483","69","64",0,""
"401607457","38","25","88","78",0,""
"401607439","254","25","88","59",0,""
"401607472","24","25","80","58",0,""
"401625475","24","25","87","76",1,"OT"
"401594479","38","2755","95","63",0,""
"401576684","38","2492","91","66",0,""
"401591578","38","3101","98","71",0,""
"401607354","38","264","73","69",0,""
"401607359","38","265","74","67",0,""
"401607380","38","30","68","58",0,""
"401607386","38","2483","86","70",0,""
"401607390","38","204","90","57",0,""
"401607393","264","38","81","98",0,""
"401607397","265","38","78","69",0,""
"401607407","254","38","73","68",0,""
"401607421","26","38","64","60",0,""
"401607427","30","38","89","92",0,"2OT"
"401607456","38","254","89","65",0,""
"401607459","38","24","81","71",0,""
"401607460","2483","38","75","79",0,""
"401607462","204","38","57","73",0,""
"401625480","254","38","58","72",1,""
"401625482","265","38","52","58",1,""
"401625483","2483","38","75","68",1,""
"401581587","2483","61","82","71",1,""
"401598898","50","2483","54","67",0,""
"401579113","2483","2541","82","88",1,""
"401582161","2483","333","91","99",1,""
"401594628","2483","2856","76","55",0,""
"401607351","2483","30","82","74",0,""
"401607357","2483","26","64","59",0,""
"401607365","264","2483","74","76",0,""
"401607447","265","2483","84","89",0,""
"401607464","254","2483","80","77",0,""
"401607465","30","2483","69","78",0,""
"401607409","26","2483","71","63",0,""
"401607414","2483","264","85","80",0,""
"401607452","2483","265","56","62",0,""
"401607426","204","2483","58","60",0,""
"401607432","24","2483","65","78",0,""
"401607468","2483","204","78","71",0,""
"401607446","2483","254","66","65",0,""
"401625478","2483","26","68","66",1,""
"401591566","204","2653","81","80",0,"2OT"
"401581825","204","2026","81","71",0,"OT"
"401584454","204","3084","74","71",0,""
"401607352","204","26","62","69",0,""
"401607358","204","30","86","70",0,""
"401607368","265","204","65","58",0,""
"401607463","264","204","79","72",0,""
"401607376","204","24","84","88",0,"OT"
"401607385","254","204","74","47",0,""
"401607404","26","204","71","63",0,""
"401607469","30","204","82","54",0,""
"401607415","204","265","58","64",0,""
"401607461","204","264","55","67",0,""
"401607470","24","204","73","85",0,""
"401607443","204","254","92","85",0,""
"401625474","204","26","57","67",1,""
"401579110","24","2541","77","89",0,""
"401580925","24","8","74","77",1,"2OT"
"401607334","24","301","88","64",0,""
"401607363","26","24","53","59",0,""
"401607369","30","24","93","79",0,""
"401607381","24","254","79","73",0,""
"401607387","24","265","75","89",0,""
"401607450","24","264","90","80",0,""
"401607473","24","26","74","82",0,""
"401607418","24","30","99","68",0,""
"401607458","264","24","85","65",0,""
"401607281","265","24","72","59",0,""
"401607466","254","24","90","68",0,""
"401625479","24","265","62","79",1,""
"401575801","26","322","68","50",0,""
"401581600","2250","26","69","65",1,""
"401607375","254","26","90","44",0,""
"401607382","26","264","73","61",0,""
"401607400","30","26","50","65",0,""
"401607428","26","254","69","70",0,""
"401607435","26","30","56","62",0,""
"401607455","264","26","94","77",0,""
"401607449","265","26","77","65",0,""
"401603832","2250","30","89","76",1,""
"401583798","2","30","91","75",0,""
"401600116","2011","30","59","79",0,""
"401607373","30","265","64","72",0,""
"401607423","30","254","68","64",0,""
"401607451","265","30","75","72",0,""
"401607454","264","30","75","82",0,""
"401625473","264","30","74","80",1,""
"401598040","2608","254","71","78",0,""
"401600086","254","253","88","86",0,""
"401584455","254","3084","76","62",0,""
"401607353","254","265","80","58",0,""
"401607361","254","264","95","90",0,""
"401607453","265","254","79","57",0,""
"401607401","264","254","98","73",0,""
"401581779","264","2250","78","73",0,""
"401581780","2547","264","99","100",0,"2OT"
"401607408","264","265","87","90",0,"OT"
"401607441","265","264","68","74",0,""
"401580927","265","2504","83","65",0,""
"401580928","265","344","64","76",1,""
"401580929","265","3101","93","53",0,""
"401580933","265","2755","83","65",0,""
"401579118","2541","265","69","61",1,""
"401575397","2678","44","69","77",0,""
"401597384","44","2329","75","66",0,""
"401594486","2083","44","63","71",0,""
"401597385","104","44","72","68",0,""
"401597386","44","349","79","60",0,""
"401594512","2352","44","52","66",0,""
"401597387","2329","44","70","68",0,""
"401597388","44","107","84","65",0,""
"401597389","44","2142","54","73",0,""
"401597390","322","44","66","69",0,""
"401594494","44","2083","75","66",0,"OT"
"401594517","44","2352","43","44",0,""
"401597391","107","44","58","56",0,""
"401597392","2426","44","42","59",0,""
"401597393","44","322","62","68",0,""
"401597394","44","104","52","67",0,""
"401597395","2142","44","64","66",0,""
"401597396","349","44","51","73",0,""
"401597397","44","2426","65","71",0,""
"401625703","44","2083","57","80",0,""
"401604269","322","349","52","47",0,""
"401600087","349","107","70","57",0,""
"401594510","349","2352","65","71",0,""
"401598637","349","2142","56","64",0,""
"401598594","2426","349","57","53",0,""
"401597969","104","349","59","69",0,""
"401594492","349","2083","56","66",0,""
"401598639","2142","349","74","55",0,""
"401604270","349","322","56","64",0,"OT"
"401602996","2329","349","57","68",0,""
"401598597","349","2426","69","67",0,"OT"
"401597974","349","104","65","50",0,""
"401600091","107","349","53","59",0,""
"401602998","349","2329","54","85",0,""
"401594500","2083","349","54","41",0,""
"401594523","2352","349","69","68",0,""
"401625701","349","107","68","84",0,""
"401597966","2426","104","62","60",0,""
"401597967","104","322","51","59",0,""
"401594511","2352","104","58","60",0,""
"401594489","104","2083","57","73",0,""
"401597968","2142","104","75","59",0,""
"401597970","322","104","48","62",0,""
"401597971","107","104","65","63",0,""
"401597972","104","2329","72","71",0,""
"401597973","104","2142","64","74",0,""
"401594496","2083","104","62","77",0,""
"401597975","104","2426","74","65",0,""
"401594522","104","2352","82","79",0,"OT"
"401597976","2329","104","62","64",0,"OT"
"401597977","104","107","94","84",0,""
"401625704","104","2426","70","61",0,""
"401625707","104","2329","79","84",0,"OT"
"401594485","2083","107","70","58",0,""
"401594487","2329","2083","80","86",0,""
"401594488","2083","2142","73","84",0,""
"401594490","322","2083","75","72",0,"OT"
"401594491","2083","2426","71","63",0,""
"401594493","2083","2352","67","52",0,""
"401594495","2426","2083","67","80",0,""
"401594497","2083","2329","63","71",0,"OT"
"401594498","2142","2083","62","50",0,""
"401594499","107","2083","73","59",0,""
"401594501","2352","2083","46","68",0,""
"401594502","2083","322","60","50",0,""
"401625708","2142","2083","68","65",0,""
"401594508","2142","2352","78","55",0,""
"401598632","2426","2142","72","80",0,""
"401598636","2142","322","64","69",0,""
"401598638","2142","2329","60","57",0,""
"401598596","2142","2426","88","64",0,""
"401594518","2352","2142","62","76",0,""
"401598640","2142","107","85","55",0,""
"401602712","322","2142","62","67",0,""
"401598642","107","2142","58","77",0,""
"401598643","2329","2142","60","63",0,""
"401625706","2142","107","81","64",0,""
"401625709","2142","2329","74","55",0,""
"401598591","107","2426","70","80",0,""
"401600088","2329","107","66","69",0,"OT"
"401600154","107","322","68","72",0,""
"401594513","107","2352","86","78",0,""
"401600089","107","2329","72","78",0,""
"401594516","2352","107","67","70",0,""
"401600090","322","107","75","59",0,""
"401598598","2426","107","76","66",0,""
"401576681","2492","322","76","53",0,""
"401598592","322","2426","78","62",0,""
"401594514","2352","322","44","70",0,""
"401602997","2329","322","94","90",0,"2OT"
"401594519","322","2352","64","79",0,""
"401602999","322","2329","63","71",0,""
"401598599","2426","322","62","58",0,""
"401625705","322","2329","61","76",0,""
"401594509","2352","2329","76","88",0,""
"401598593","2426","2329","71","69",0,""
"401598595","2329","2426","77","65",0,""
"401594520","2329","2352","75","70",0,""
"401575749","57","2352","93","73",0,""
"401594505","142","2352","78","70",0,""
"401594515","2426","2352","70","74",0,""
"401594521","2352","2426","62","69",0,""
"401625702","2426","2352","64","48",0,""
"401598589","301","2426","67","59",0,""
"401575395","2426","2678","67","47",0,""
"401591431","333","6","102","46",0,""
"401591432","333","2382","98","67",0,""
"401591433","333","2032","89","65",0,""
"401597112","238","333","75","78",0,""
"401597119","333","2579","74","47",0,""
"401597127","344","333","74","82",0,""
"401597130","333","142","93","75",0,""
"401597143","2633","333","91","71",0,""
"401597146","333","2","79","75",0,""
"401597150","333","99","109","88",0,""
"401597159","61","333","76","85",0,""
"401597166","333","344","99","67",0,""
"401597172","2","333","99","81",0,""
"401597178","99","333","92","109",0,""
"401597189","333","245","100","75",0,""
"401597197","333","57","98","93",0,"OT"
"401597202","96","333","117","95",0,""
"401597212","145","333","88","103",0,""
"401597215","333","2633","74","81",0,""
"401597222","57","333","105","87",0,""
"401597228","333","8","92","88",0,"OT"
"401625456","333","57","88","102",1,""
"401594524","8","2016","93","59",0,""
"401581855","8","295","86","77",0,""
"401594526","8","2430","72","78",0,""
"401594527","8","231","97","83",0,""
"401594528","8","2000","83","73",0,""
"401597113","8","2","51","83",0,""
"401597121","61","8","76","66",0,""
"401597124","57","8","90","68",0,""
"401597131","8","245","78","77",0,""
"401597137","8","2579","64","77",0,""
"401597148","145","8","77","51",0,""
"401597151","8","96","57","63",0,""
"401597162","142","8","84","91",0,""
"401597164","99","8","95","74",0,""
"401597177","8","61","78","75",0,""
"401597186","8","2633","63","92",0,""
"401597192","344","8","71","67",0,""
"401597195","245","8","71","78",0,""
"401597200","8","142","88","73",0,""
"401597207","8","238","82","85",0,""
"401597214","96","8","111","102",0,""
"401597226","8","99","94","83",0,""
"401625447","238","8","85","90",1,"OT"
"401625450","2579","8","80","66",1,""
"401583795","2","2545","86","71",0,""
"401583796","2","2010","84","54",0,""
"401581830","2026","2","69","64",0,""
"401583799","2","2011","82","62",0,""
"401583800","2","236","101","66",0,""
"401597116","2","245","66","55",0,""
"401597123","2","99","93","78",0,""
"401597135","238","2","65","80",0,""
"401597138","2","145","82","59",0,""
"401597155","344","2","64","58",0,""
"401597161","2","238","81","54",0,""
"401597165","145","2","77","91",0,""
"401597176","57","2","81","65",0,""
"401597185","2","2579","101","61",0,""
"401597190","2","96","59","70",0,""
"401597204","61","2","76","97",0,""
"401597211","2633","2","92","84",0,""
"401597216","2","344","78","63",0,""
"401597221","142","2","74","101",0,""
"401597229","2","61","92","78",0,""
"401625454","2","2579","86","55",1,""
"401625457","2","344","73","66",1,""
"401625459","2","57","86","67",1,""
"401575750","57","50","89","68",0,""
"401575756","57","2755","96","57",0,""
"401597109","57","96","85","87",0,""
"401597120","145","57","103","85",0,""
"401597132","2633","57","85","66",0,""
"401597141","142","57","67","79",0,""
"401597147","57","344","79","70",0,""
"401597154","57","61","102","98",0,"OT"
"401597160","96","57","91","94",0,"OT"
"401597168","245","57","67","66",0,""
"401597184","57","99","82","80",0,""
"401597191","61","57","82","88",0,""
"401597201","57","238","77","64",0,""
"401597210","57","142","83","74",0,""
"401597219","2579","57","82","76",0,""
"401597234","238","57","79","78",0,""
"401625452","57","61","85","80",1,""
"401625458","245","57","90","95",1,""
"401594532","61","2382","80","69",0,""
"401594535","61","2010","93","73",0,""
"401597114","142","61","68","75",0,""
"401597126","61","2633","79","85",0,""
"401597133","2579","61","69","74",0,""
"401597142","96","61","105","96",0,""
"401597149","61","99","68","66",0,""
"401597167","61","2579","62","72",0,""
"401597173","344","61","75","62",0,""
"401597199","238","61","64","76",0,""
"401597208","99","61","67","66",0,""
"401597217","61","245","56","70",0,""
"401597223","61","145","69","66",0,""
"401625448","142","61","59","64",1,""
"401588943","96","2837","81","61",0,""
"401581847","96","276","118","82",0,""
"401597118","96","142","90","77",0,""
"401597129","245","96","97","92",0,"OT"
"401597136","96","344","90","77",0,""
"401597144","2579","96","79","62",0,""
"401597163","96","2633","92","103",0,""
"401597171","238","96","77","109",0,""
"401588942","96","2250","85","89",0,""
"401597182","96","145","75","63",0,""
"401597198","99","96","75","74",0,""
"401597209","344","96","89","91",0,""
"401597224","96","238","93","77",0,""
"401597233","2633","96","81","85",0,""
"401625455","245","96","97","87",1,""
"401584408","99","2400","106","60",0,""
"401584429","99","2447","66","68",0,""
"401584430","99","2545","73","66",0,""
"401584432","99","2011","74","56",0,""
"401581792","99","2320","87","66",0,""
"401584433","99","2466","96","55",0,""
"401597111","245","99","53","68",0,""
"401597117","99","238","77","69",0,""
"401597134","99","145","89","80",0,""
"401597139","99","245","69","73",0,""
"401597174","2633","99","88","68",0,""
"401597193","2579","99","63","64",0,""
"401597205","99","344","67","87",0,""
"401597220","238","99","61","75",0,""
"401597230","99","142","84","80",0,""
"401625449","344","99","70","60",1,""
"401606613","344","2447","74","61",0,""
"401597984","344","2582","59","60",0,""
"401606614","344","2065","85","62",0,""
"401597115","2579","344","68","62",0,""
"401597122","344","2633","77","72",0,""
"401597140","344","238","68","55",0,""
"401597157","145","344","86","82",0,""
"401597179","142","344","51","75",0,""
"401597196","344","145","83","71",0,""
"401597227","245","344","75","69",0,""
"401597232","344","2579","89","93",0,"OT"
"401625453","2633","344","56","73",1,""
"401594537","142","2029","101","79",0,""
"401583817","142","2296","72","73",0,""
"401597128","142","2579","69","71",0,"OT"
"401597145","245","142","63","57",0,""
"401597152","2579","142","72","64",0,""
"401597169","238","142","68","61",0,""
"401597175","142","245","60","79",0,""
"401597187","145","142","79","76",0,""
"401597194","142","2633","67","72",0,""
"401597218","142","145","78","84",0,""
"401594542","145","2011","69","59",0,""
"401591573","145","2653","74","53",0,""
"401594546","145","2572","89","72",1,""
"401597110","2633","145","90","64",0,""
"401597125","145","238","69","56",0,""
"401597153","245","145","68","71",0,""
"401597170","2579","145","68","65",0,""
"401597203","145","2579","59","72",0,""
"401597231","145","245","60","86",0,""
"401625451","145","245","71","80",1,""
"401575391","2579","2678","74","64",0,""
"401601489","2253","2579","68","75",1,""
"401592853","2579","50","94","62",0,""
"401597158","2633","2579","59","63",0,""
"401597180","2579","238","75","60",0,""
"401597213","245","2579","68","70",0,""
"401597225","2579","2633","59","66",0,""
"401575519","2633","2747","82","61",0,""
"401575522","2633","290","74","56",0,""
"401575524","2633","2627","65","46",0,""
"401597156","238","2633","62","75",0,""
"401597181","245","2633","85","69",0,""
"401597188","2633","238","88","53",0,""
"401597206","2633","245","86","51",0,""
"401575509","245","2837","78","46",0,""
"401575512","245","198","74","66",0,""
"401575515","245","2277","79","52",0,""
"401575516","245","2504","79","54",0,""
"401597183","238","245","74","73",0,""
"401594552","238","2430","74","70",0,""
"401594553","238","2010","78","59",0,""
"401594554","238","2539","60","73",0,""
"401583810","238","2717","62","63",0,""
"401604370","2010","2193","71","82",1,""
"401579105","2535","2010","118","91",0,""
"401594566","2010","236","72","88",0,""
"401600100","6","2010","83","67",0,""
"401600101","2029","2010","62","63",0,""
"401600102","2400","2010","70","78",0,""
"401600103","2010","2016","71","74",0,""
"401583822","2010","2296","67","75",0,""
"401627822","2010","2011","55","72",1,""
"401600105","2640","2010","85","69",0,""
"401598028","2504","2010","87","76",0,""
"401598907","2010","50","73","61",0,""
"401574635","2010","2065","72","68",0,""
"401600106","2582","2010","69","62",0,""
"401600107","2755","2010","50","60",0,""
"401600108","2010","2400","80","57",0,""
"401600109","2010","2029","75","67",0,""
"401574640","2065","2010","63","61",0,""
"401598912","50","2010","76","58",0,""
"401600110","2010","2011","58","53",0,""
"401600111","2010","2755","73","74",0,""
"401600112","2010","2582","66","56",0,""
"401625672","2010","2016","75","63",1,""
"401625676","2010","2640","65","72",1,""
"401579100","2535","2011","99","67",0,""
"401600127","2400","2011","51","54",0,""
"401600126","2029","2011","72","83",0,""
"401583821","2011","2296","63","73",0,""
"401600118","2011","2016","55","53",0,""
"401598027","2504","2011","67","74",0,""
"401600120","2640","2011","56","55",0,""
"401574634","2011","2065","68","79",0,""
"401598908","2011","50","62","53",0,""
"401600121","2755","2011","74","68",0,""
"401600122","2582","2011","73","62",0,""
"401600123","2011","2029","74","80",0,""
"401600124","2011","2400","61","46",0,""
"401598911","50","2011","73","65",0,""
"401574641","2065","2011","90","84",0,"OT"
"401600129","2011","2582","57","65",0,""
"401600130","2011","2755","87","84",0,"2OT"
"401625671","2011","2755","50","56",1,""
"401594610","2032","2016","100","86",0,""
"401602360","250","2016","82","69",0,""
"401583820","2296","2016","88","80",0,""
"401602349","2016","2640","61","72",0,""
"401598026","2016","2504","90","78",0,""
"401598906","50","2016","67","76",0,""
"401574633","2065","2016","67","70",0,""
"401602350","2016","2582","70","71",0,""
"401602351","2016","2755","67","78",0,""
"401602352","2029","2016","56","68",0,""
"401602353","2400","2016","55","72",0,""
"401574638","2016","2065","69","54",0,""
"401598910","2016","50","79","68",0,""
"401583831","2016","2296","87","73",0,"OT"
"401598035","2504","2016","65","73",0,""
"401602354","2640","2016","79","82",0,""
"401602355","2016","2400","74","67",0,""
"401611837","2016","2029","104","95",0,""
"401604756","2029","2916","81","100",0,""
"401604758","2250","2029","111","71",0,""
"401603002","2640","2029","67","70",0,""
"401598904","2029","50","99","97",0,""
"401574631","2029","2065","76","72",0,""
"401604288","2582","2029","80","66",0,""
"401606615","2755","2029","70","86",0,""
"401604914","2400","2029","77","83",0,""
"401633439","2504","2029","75","74",0,""
"401583829","2029","2296","63","76",0,""
"401598033","2029","2504","72","59",0,""
"401603007","2029","2640","70","77",0,""
"401604929","2029","2400","78","69",0,""
"401583834","2296","2029","89","84",0,""
"401581785","2065","2320","65","83",1,""
"401574621","2065","2916","96","82",0,""
"401574627","2065","50","98","86",0,""
"401574628","2065","2755","69","79",0,""
"401574629","2065","2582","83","81",0,"OT"
"401574630","2400","2065","64","80",0,""
"401574632","2065","2296","82","71",0,""
"401574636","2065","2504","84","78",0,""
"401574637","2065","2640","83","79",0,""
"401574639","2296","2065","61","60",0,""
"401574642","2582","2065","61","67",0,""
"401574643","2755","2065","69","60",0,""
"401574644","50","2065","66","67",0,"OT"
"401625673","2065","2582","73","58",1,""
"401625675","2065","2755","53","65",1,""
"401598902","50","2582","65","74",0,""
"401598903","50","2755","52","65",0,""
"401598905","2400","50","70","81",0,""
"401583825","50","2296","88","86",0,""
"401598909","50","2640","75","78",0,"OT"
"401598030","50","2504","58","61",0,""
"401583830","2296","50","77","55",0,""
"401598913","2755","50","75","68",0,""
"401598914","2582","50","58","44",0,""
"401591569","2653","2755","80","67",0,""
"401597380","2545","2755","48","47",0,""
"401598022","2755","2504","69","63",0,""
"401603001","2755","2640","52","54",0,""
"401604287","2755","2582","79","62",0,""
"401604913","2755","2400","54","46",0,""
"401583826","2296","2755","62","70",1,""
"401603004","2640","2755","63","66",0,""
"401598032","2504","2755","74","83",0,""
"401604290","2582","2755","57","63",0,""
"401625677","2640","2755","66","75",1,""
"401583813","301","2296","87","61",0,""
"401583814","2856","2296","80","66",0,""
"401583815","2351","2296","88","66",0,""
"401594612","2032","2296","71","75",0,""
"401583819","2250","2296","100","76",0,""
"401583823","2296","2504","62","71",0,""
"401583824","2296","2640","73","64",0,""
"401583827","2296","2582","63","72",0,""
"401583828","2400","2296","69","77",0,""
"401583832","2640","2296","80","70",0,""
"401583833","2504","2296","74","79",0,""
"401583835","2296","2400","68","67",0,""
"401625674","2296","2640","62","73",1,""
"401579112","2541","2400","81","39",0,""
"401575407","279","2400","68","65",0,"OT"
"401606990","2250","2400","78","40",0,""
"401598048","2539","2400","92","42",0,""
"401598024","2504","2400","71","60",0,""
"401603003","2640","2400","93","61",0,""
"401604289","2582","2400","78","54",0,""
"401603006","2400","2640","52","73",0,""
"401598034","2400","2504","57","51",0,""
"401598015","2547","2504","71","60",0,""
"401598016","2000","2504","74","79",0,""
"401598023","2582","2504","79","58",0,""
"401598029","2504","2640","69","80",0,""
"401598031","2504","2582","71","77",0,""
"401598036","2640","2504","93","78",0,""
"401597378","2582","2545","69","44",0,""
"401603000","2582","2640","58","51",0,""
"401603005","2640","2582","68","56",0,""
"401648804","2627","2640","82","71",0,""
"401581870","198","2640","65","63",0,""
"401579107","2640","2535","65","87",0,""
"401587889","2535","236","89","74",0,""
"401587895","236","231","73","58",0,""
"401587903","236","2678","109","61",0,""
"401587905","236","2430","54","70",0,""
"401587910","2382","236","60","74",0,""
"401587916","2193","236","74","81",0,""
"401587923","2747","236","65","79",0,""
"401587924","236","2643","90","62",0,""
"401587930","2717","236","85","91",0,""
"401587936","236","2535","56","78",0,""
"401587942","2678","236","84","88",0,""
"401587947","2430","236","61","89",0,""
"401587949","236","2193","84","71",0,""
"401587957","231","236","82","65",0,""
"401587960","236","2747","81","65",0,""
"401587966","2643","236","71","62",0,""
"401587973","236","2382","84","75",0,""
"401587975","236","2717","63","82",0,""
"401625585","236","2747","75","57",1,""
"401625587","2193","236","85","84",1,"OT"
"401581829","2026","2193","72","61",0,""
"401581809","2193","140","70","57",0,""
"401587890","2193","2382","80","69",0,""
"401587897","2430","2193","70","54",0,""
"401587900","2193","2717","66","80",0,""
"401587906","231","2193","82","73",0,""
"401587913","2747","2193","75","73",0,""
"401587922","2678","2193","73","74",0,""
"401587925","2193","2535","72","75",0,""
"401587933","2382","2193","49","54",0,""
"401587934","2193","2643","62","60",0,""
"401587941","2193","2747","57","50",0,""
"401587946","2193","231","63","65",0,""
"401587954","2717","2193","70","65",0,""
"401587962","2193","2678","82","69",0,""
"401587965","2535","2193","87","71",0,""
"401587971","2643","2193","63","81",0,""
"401587978","2193","2430","66","65",0,""
"401625581","2193","2678","98","66",1,""
"401625584","2193","2430","73","62",1,""
"401625588","2193","2535","69","76",1,""
"401582112","231","324","89","80",1,""
"401587892","2430","231","79","68",0,""
"401587899","231","2643","82","68",0,""
"401587912","2678","231","60","100",0,""
"401587918","231","2717","65","62",0,""
"401587921","231","2535","78","68",0,""
"401587927","2747","231","77","67",0,""
"401587931","2643","231","79","82",0,"OT"
"401587938","231","2430","87","89",0,""
"401587940","2382","231","78","69",0,""
"401587953","231","2678","75","62",0,""
"401587959","2535","231","74","72",0,""
"401587964","231","2747","82","67",0,""
"401587972","2717","231","85","77",0,""
"401587976","231","2382","75","82",0,""
"401625583","231","2717","79","76",1,"OT"
"401625586","231","2535","77","84",1,""
"401597990","2382","6","62","83",0,""
"401597991","2382","2247","64","60",0,""
"401587898","2678","2382","64","86",0,""
"401587901","2747","2382","74","73",0,""
"401587904","2382","2717","52","64",0,""
"401587914","2535","2382","87","80",0,""
"401587920","2643","2382","68","66",0,""
"401587928","2430","2382","64","70",0,""
"401587935","2382","2678","90","69",0,""
"401587945","2717","2382","79","46",0,""
"401587952","2382","2747","60","73",0,""
"401587955","2382","2535","88","84",0,""
"401587963","2382","2643","87","78",0,""
"401587967","2382","2430","86","72",0,""
"401625580","2382","2643","84","76",1,""
"401625582","2382","2535","57","70",1,""
"401579103","2535","309","88","65",0,""
"401587896","2643","2535","64","80",0,""
"401587902","2535","2430","79","70",0,""
"401587908","2535","2678","134","96",0,""
"401587909","2717","2535","71","75",0,""
"401587932","2535","2747","81","79",0,""
"401587943","2430","2535","69","78",0,""
"401587944","2678","2535","63","102",0,""
"401587950","2535","2717","88","62",0,""
"401587969","2747","2535","91","69",0,""
"401587974","2535","2643","92","80",0,""
"401587893","2643","2717","71","80",0,""
"401587907","2643","2747","71","72",0,""
"401587911","2430","2643","73","67",0,""
"401587917","2678","2643","70","63",0,""
"401587939","2717","2643","71","64",0,""
"401587948","2747","2643","77","64",0,""
"401587951","2643","2430","61","76",0,""
"401587956","2643","2678","76","51",0,""
"401581518","140","2430","64","76",1,""
"401581851","276","2430","72","65",0,""
"401587915","2430","2747","82","59",0,""
"401587919","2717","2430","82","85",0,"OT"
"401587929","2678","2430","79","85",0,""
"401587958","2747","2430","47","58",0,""
"401587961","2430","2717","71","65",0,""
"401587970","2430","2678","100","58",0,""
"401575392","233","2678","85","81",1,""
"401587891","2747","2678","87","85",0,"OT"
"401587926","2717","2678","102","77",0,""
"401587968","2678","2717","51","84",0,""
"401587977","2678","2747","62","74",0,""
"401579005","2717","2377","76","74",0,""
"401587894","2717","2747","70","66",0,""
"401587937","2747","2717","88","86",0,"OT"
"401594583","324","2747","80","88",0,""
"401578964","2277","2447","94","98",0,"OT"
"401578965","357","2277","81","59",0,""
"401578966","2837","2277","65","69",0,""
"401578967","2466","2277","69","64",0,""
"401578968","2277","2320","78","77",0,""
"401578969","2277","2443","88","80",0,""
"401578970","2916","2277","79","75",0,""
"401578971","2277","2545","58","80",0,""
"401578972","2447","2277","83","73",0,""
"401578973","2443","2277","84","58",0,""
"401578974","2277","2916","86","83",0,""
"401578975","2277","2377","54","105",0,""
"401578976","2545","2277","81","78",0,""
"401578977","2277","2466","73","86",0,""
"401578978","2277","357","79","91",0,""
"401578979","2277","2837","85","98",0,""
"401578980","2377","2277","87","69",0,""
"401578981","2320","2277","78","68",0,""
"401604807","292","2916","77","74",0,""
"401600980","2916","357","65","75",0,""
"401581794","2320","2916","75","59",0,""
"401579068","2466","2916","97","71",0,""
"401579017","2916","2377","66","80",0,""
"401579058","2916","2447","74","78",0,"OT"
"401579085","2837","2916","71","66",0,""
"401579047","2443","2916","80","82",0,""
"401579080","2545","2916","76","64",0,""
"401581797","2916","2320","76","67",0,""
"401579073","2916","2466","61","81",0,""
"401579089","2916","2837","72","76",0,"OT"
"401579025","2377","2916","87","71",0,""
"401579064","2447","2916","92","82",0,""
"401579053","2916","2443","80","87",0,""
"401579084","2916","2545","56","73",0,""
"401600981","357","2916","71","52",0,""
"401575404","279","2320","77","76",0,""
"401581790","2320","2433","97","73",0,""
"401581791","2320","2572","79","82",0,""
"401579067","2320","2466","90","70",0,""
"401579056","2447","2320","76","78",0,"OT"
"401579016","2377","2320","88","69",0,""
"401579086","2320","2837","76","65",0,""
"401579079","2320","2545","74","64",0,""
"401581795","2320","2443","98","73",0,""
"401581796","357","2320","79","71",0,""
"401579061","2320","2447","75","56",0,""
"401579050","2443","2320","72","94",0,""
"401579082","2545","2320","72","77",0,"OT"
"401581798","2320","357","61","75",0,""
"401579026","2320","2377","56","58",0,""
"401579075","2466","2320","77","82",0,"OT"
"401579090","2837","2320","53","70",0,""
"401625638","2320","2443","71","57",1,""
"401625639","2377","2320","76","57",0,""
"401579006","2377","326","59","48",1,""
"401579011","2377","2572","67","48",0,""
"401579012","2377","309","74","72",0,""
"401579013","2837","2377","67","73",0,""
"401579014","2466","2377","59","68",0,""
"401579015","2377","2545","74","65",0,""
"401579018","357","2377","61","62",0,""
"401579019","2377","2443","102","65",0,""
"401579020","2377","2466","89","65",0,""
"401579021","2545","2377","77","74",0,""
"401579022","2377","2837","77","51",0,""
"401579023","2377","357","74","67",0,""
"401579024","2447","2377","47","74",0,""
"401579027","2377","2447","83","62",0,""
"401579028","2443","2377","57","81",0,""
